CD_SETOR,SITUACAO,AREA_KM2,CD_REGIAO,NM_REGIAO,CD_UF,NM_UF,CD_MUN,NM_MUN,CD_DIST,NM_DIST,CD_SUBDIST,NM_SUBDIST,CD_BAIRRO,NM_BAIRRO,CD_NU,NM_NU,v0001,v0002,v0003,v0004,v0005,v0006,v0007
"3,30391E+14",Urbana,"0,1357438",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,713,296,296,0,"2,7","0,0714",266
"3,30391E+14",Urbana,"0,1632898",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,482,224,224,0,"2,5","0,0625",192
"3,30391E+14",Urbana,"0,0078996",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,317,192,192,0,"1,9","0,024",167
"3,30391E+14",Urbana,"0,0418213",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,306,136,136,0,"2,6","0,0167",120
"3,30391E+14",Urbana,"0,0639607",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,305,141,141,0,"2,6","0,0427",117
"3,30391E+14",Urbana,"0,2138",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,869,355,355,0,"2,6","0,0211",331
"3,30391E+14",Urbana,"0,0849599",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,560,226,226,0,"2,8","0,075",200
"3,30391E+14",Urbana,"0,1371089",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,558,244,244,0,"2,6","0,0802",212
"3,30391E+14",Urbana,"0,096487",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,527,210,210,0,"2,7","0,0308",195
"3,30391E+14",Urbana,"0,716591",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,567,267,267,0,"2,4","0,0462",238
"3,30391E+14",Urbana,"0,0122707",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,399,225,225,0,2,"0,0553",199
"3,30391E+14",Urbana,"0,284852",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,662,306,305,1,"2,5","0,057",263
"3,30391E+14",Urbana,"0,2701343",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,473,228,228,0,"2,5",0,193
"3,30391E+14",Urbana,"0,3285387",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,760,319,319,0,"2,7","0,0181",277
"3,30391E+14",Urbana,"0,1444785",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,466,201,201,0,"2,6","0,1299",177
"3,30391E+14",Urbana,"0,3140868",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,817,352,352,0,"2,7","0,0328",305
"3,30391E+14",Urbana,"0,0817208",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,385,167,167,0,"2,7","0,0142",141
"3,30391E+14",Urbana,"0,3549717",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,618,286,286,0,"2,9","0,0602",216
"3,30391E+14",Urbana,"0,3584681",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,862,367,364,3,"2,8","0,014",285
"3,30391E+14",Urbana,"0,5586127",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,751,330,330,0,"2,8","0,0037",269
"3,30391E+14",Urbana,"0,0603362",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,585,293,293,0,"2,5","0,0084",237
"3,30391E+14",Urbana,"0,0518669",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,352,132,132,0,"2,9",0,122
"3,30391E+14",Rural,"2,6166691",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,424,180,180,0,"2,7","0,0516",155
"3,30391E+14",Urbana,"0,4329024",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,292,149,148,1,"2,6","0,0885",113
"3,30391E+14",Urbana,"0,1784774",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,382,156,156,0,"2,8","0,1176",136
"3,30391E+14",Urbana,"0,0570852",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,211,95,95,0,"2,7","0,0519",77
"3,30391E+14",Urbana,"0,0668094",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,60,27,26,1,"2,5",0,24
"3,30391E+14",Urbana,"0,037981",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,199,199,0,0,0,0
"3,30391E+14",Urbana,"0,0974445",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,407,196,196,0,"2,5","0,0793",164
"3,30391E+14",Urbana,"0,1968123",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,471,263,263,0,"2,4","0,0867",196
"3,30391E+14",Urbana,"0,1092169",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,847,370,370,0,"2,3","0,0027",364
"3,30391E+14",Urbana,"0,2636913",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,739,293,292,1,"2,6","0,0258",271
"3,30391E+14",Urbana,"0,2790437",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,548,307,307,0,"2,3","0,0212",236
"3,30391E+14",Urbana,"0,0407882",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,519,256,256,0,"2,5","0,039",205
"3,30391E+14",Urbana,"0,0480917",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,352,164,164,0,"2,5","0,0571",140
"3,30391E+14",Urbana,"0,0611995",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,351,134,134,0,"2,6","0,0075",133
"3,30391E+14",Urbana,"0,103644",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,469,213,213,0,"2,5","0,1",190
"3,30391E+14",Urbana,"0,1617313",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,685,305,305,0,"2,7","0,0278",252
"3,30391E+14",Urbana,"2,4613041",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,125,239,239,0,"2,7","0,3261",46
"3,30391E+14",Urbana,"0,0194056",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,298,181,181,0,"2,1","0,0286",140
"3,30391E+14",Urbana,"0,0143852",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,292,177,177,0,"2,1","0,1071",140
"3,30391E+14",Urbana,"0,1766026",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,264,168,168,0,"2,1",0,127
"3,30391E+14",Urbana,"0,056988",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,578,278,278,0,"2,5","0,0085",234
"3,30391E+14",Urbana,"0,1085098",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,482,213,213,0,"2,5","0,0421",190
"3,30391E+14",Urbana,"0,056417",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,418,176,176,0,"2,6","0,0252",159
"3,30391E+14",Urbana,"0,0502367",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,270,126,126,0,"2,6","0,0962",104
"3,30391E+14",Urbana,"0,0833345",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,548,248,248,0,"2,6","0,0896",212
"3,30391E+14",Urbana,"0,3535236",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,811,395,395,0,"2,5","0,0154",325
"3,30391E+14",Urbana,"0,03276",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,358,146,146,0,"2,9","0,04",125
"3,30391E+14",Urbana,"0,039799",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,347,149,149,0,"2,8","0,0645",124
"3,30391E+14",Urbana,"0,2274349",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,501,199,199,0,"2,9","0,0756",172
"3,30391E+14",Urbana,"0,0469157",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,488,188,188,0,"2,8","0,0341",176
"3,30391E+14",Urbana,"0,0449131",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,682,282,282,0,"2,7","0,036",250
"3,30391E+14",Urbana,"0,2191107",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,432,177,177,0,"2,7","0,0316",158
"3,30391E+14",Urbana,"0,0040455",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,162,110,110,0,"1,9","0,1059",85
"3,30391E+14",Urbana,"0,0486888",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,205,82,82,0,"2,8","0,0135",74
"3,30391E+14",Urbana,"0,0524873",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,479,178,178,0,"2,9",0,165
"3,30391E+14",Urbana,"0,0350169",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,329,132,132,0,"2,7","0,0413",121
"3,30391E+14",Urbana,"0,0545584",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,158,132,132,0,"1,7","0,0426",94
"3,30391E+14",Urbana,"0,1275316",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,376,160,159,1,"2,7",0,141
"3,30391E+14",Urbana,"0,1911054",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,387,208,208,0,"2,6",0,148
"3,30391E+14",Urbana,"0,1656088",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,465,204,204,0,"2,5","0,0432",185
"3,30391E+14",Urbana,"0,0734539",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,674,309,309,0,"2,5","0,0189",265
"3,30391E+14",Urbana,"0,0239664",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,222,90,90,0,"2,6","0,0349",86
"3,30391E+14",Urbana,"0,0445674",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,559,271,271,0,"2,4","0,0565",230
"3,30391E+14",Urbana,"0,04973",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,271,145,145,0,"2,6","0,0288",104
"3,30391E+14",Urbana,"0,0551264",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,262,216,214,2,2,"0,1154",130
"3,30391E+14",Urbana,"3,0031508",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,100,55,55,0,"2,9",0,35
"3,30391E+14",Urbana,"1,7871485",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,167,97,97,0,"2,6","0,0313",64
"3,30391E+14",Urbana,"0,0773496",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,0,0,0
"3,30391E+14",Urbana,"0,0461268",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,252,134,134,0,"2,9","0,0349",86
"3,30391E+14",Urbana,"0,2581443",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,507,196,196,0,"2,7","0,0107",187
"3,30391E+14",Rural,"0,7204541",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,0,0,0
"3,30391E+14",Urbana,"0,027762",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,290,135,135,0,"2,7","0,0566",106
"3,30391E+14",Urbana,"0,0471899",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,254,151,151,0,"2,7","0,0737",95
"3,30391E+14",Urbana,"0,0470283",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,459,200,200,0,"2,7","0,0294",170
"3,30391E+14",Urbana,"0,0341032",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,629,255,255,0,"2,7","0,0783",230
"3,30391E+14",Urbana,"0,2982254",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,281,107,107,0,"2,7","0,0095",105
"3,30391E+14",Urbana,"0,2298786",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,854,342,342,0,"2,7","0,0547",311
"3,30391E+14",Rural,"1,0297499",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,0,0,0
"3,30391E+14",Urbana,"0,1218501",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,728,263,263,0,3,"0,0041",244
"3,30391E+14",Urbana,"0,2286786",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,502,211,211,0,"2,8","0,0333",180
"3,30391E+14",Urbana,"0,204067",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,206,89,89,0,"2,5","0,012",83
"3,30391E+14",Urbana,"0,2743545",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,481,216,216,0,"2,5","0,0368",190
"3,30391E+14",Urbana,"0,4300385",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,0,0,0
"3,30391E+14",Rural,"0,2299186",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,0,0,0
"3,30391E+14",Rural,"1,0641532",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,0,0,0
"3,30391E+14",Rural,"0,9965362",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,0,0,0
"3,30391E+14",Rural,"0,3769542",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,10,6,6,0,2,0,5
"3,30391E+14",Rural,"0,8569149",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,1,1,0,0,0,0
"3,30391E+14",Rural,"0,4879134",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,0,0,0
"3,30391E+14",Rural,"5,9528857",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,0,0,0
"3,30391E+14",Urbana,"0,0601267",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,393,142,142,0,"2,8","0,007",142
"3,30391E+14",Urbana,"0,6931154",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,0,0,0
"3,30391E+14",Rural,"7,0819113",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,0,0,0
"3,30391E+14",Urbana,"0,0616954",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,602,260,260,0,"2,7","0,0769",221
"3,30391E+14",Urbana,"0,2394694",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,250,99,99,0,"2,8","0,0111",90
"3,30391E+14",Rural,"1,1679063",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,0,0,0
"3,30391E+14",Rural,"1,9896453",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,0,0,0
"3,30391E+14",Rural,"2,7849211",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,0,0,0
"3,30391E+14",Urbana,"0,213766",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,264,184,183,1,"2,1",0,126
"3,30391E+14",Urbana,"0,1453753",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,264,142,142,0,"2,6","0,1",100
"3,30391E+14",Urbana,"0,8343537",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,319,153,151,2,"2,3","0,0231",130
"3,30391E+14",Urbana,"1,1886274",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,407,250,250,0,"2,3","0,017",176
"3,30391E+14",Urbana,"0,0547999",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,314,153,153,0,"2,5","0,0781",128
"3,30391E+14",Urbana,"0,0463372",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,271,188,188,0,"1,9","0,1096",146
"3,30391E+14",Urbana,"0,2142544",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,251,149,149,0,"2,3","0,1402",107
"3,30391E+14",Urbana,"0,4128453",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,549,314,314,0,"2,5","0,0982",224
"3,30391E+14",Urbana,"0,1913753",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,453,206,206,0,"2,8","0,0244",164
"3,30391E+14",Urbana,"0,142509",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,359,144,144,0,"2,9","0,1066",122
"3,30391E+14",Urbana,"0,0507151",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,484,209,209,0,"2,6","0,0745",188
"3,30391E+14",Urbana,"0,1465369",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,481,208,208,0,"2,7","0,0497",181
"3,30391E+14",Urbana,"0,2171382",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,682,315,315,0,"2,4","0,007",284
"3,30391E+14",Urbana,"0,4542984",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,359,158,158,0,"2,7","0,0977",133
"3,30391E+14",Urbana,"0,0692735",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,490,186,186,0,"2,8","0,0407",172
"3,30391E+14",Urbana,"0,0629087",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,739,248,247,1,"3,3","0,0982",224
"3,30391E+14",Urbana,"0,1013146",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,290,197,197,0,"2,3","0,1024",127
"3,30391E+14",Urbana,"0,0752561",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,482,208,208,0,"2,8","0,1404",171
"3,30391E+14",Urbana,"0,1786109",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,366,161,161,0,"2,3","0,0321",156
"3,30391E+14",Urbana,"0,5484719",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,267,148,145,3,"2,5","0,0594",101
"3,30391E+14",Urbana,"0,0515828",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,303,127,127,0,"2,6","0,0427",117
"3,30391E+14",Urbana,"0,1040888",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,607,253,253,0,"2,7","0,0529",227
"3,30391E+14",Rural,"13,4334037",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,212,108,108,0,"2,8",0,75
"3,30391E+14",Urbana,"0,0970297",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,326,171,171,0,"2,5","0,0775",129
"3,30391E+14",Urbana,"0,0299236",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,124,73,73,0,"2,4","0,2353",51
"3,30391E+14",Urbana,"0,0576641",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,148,148,147,1,"2,1","0,0417",72
"3,30391E+14",Urbana,"0,0476397",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,197,161,161,0,"2,5","0,1875",80
"3,30391E+14",Urbana,"0,1569903",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,479,207,207,0,"2,7","0,0282",177
"3,30391E+14",Urbana,"0,07779",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,403,191,191,0,"2,6","0,0063",158
"3,30391E+14",Urbana,"0,0849556",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,285,139,138,1,"2,3","0,0081",123
"3,30391E+14",Urbana,"0,0703866",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,393,212,212,0,"2,5","0,0641",156
"3,30391E+14",Urbana,"0,0733453",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,387,188,188,0,"2,4","0,0061",164
"3,30391E+14",Urbana,"0,1004648",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,469,230,230,0,"2,3","0,0196",204
"3,30391E+14",Urbana,"0,0348116",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,229,158,158,0,"2,1",0,111
"3,30391E+14",Urbana,"0,0275436",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,476,212,212,0,"2,5","0,0052",193
"3,30391E+14",Urbana,"0,0237629",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,276,170,170,0,"2,5","0,018",111
"3,30391E+14",Urbana,"0,0454331",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,121,132,132,0,"2,4",0,51
"3,30391E+14",Urbana,"0,0654374",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,232,123,123,0,"2,5","0,0319",94
"3,30391E+14",Urbana,"0,1096222",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,853,284,284,0,3,0,280
"3,30391E+14",Urbana,"0,5033734",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,0,0,0
"3,30391E+14",Urbana,"0,0759593",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,361,159,159,0,"2,7","0,0833",132
"3,30391E+14",Urbana,"0,0545802",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,431,173,173,0,"2,5","0,0176",170
"3,30391E+14",Urbana,"0,039367",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,182,79,79,0,"2,4",0,76
"3,30391E+14",Urbana,"0,0605098",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,587,191,191,0,"3,1","0,0052",191
"3,30391E+14",Urbana,"0,0455614",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,401,189,189,0,"2,7","0,0533",150
"3,30391E+14",Urbana,"0,0728715",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,185,138,138,0,"2,3","0,0488",82
"3,30391E+14",Urbana,"0,0583244",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,392,201,201,0,"2,6","0,0131",153
